"service_id","seed","query_expr","region","kind","status","row_hint","download_seq","raw_file","source_url","collected_at","error"
"S1","ландшафтное проектирование участка","ландшафтное проектирование участка","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S1","ландшафтный дизайн участка","ландшафтный дизайн участка","Ярославль","broad","exported","140","1","top-001-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D1%8B%D0%B9%20%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S1","проект благоустройства участка","проект благоустройства участка","Ярославль","broad","exported","1","2","top-002-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%20%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S1","дизайн проект участка","дизайн проект участка","Ярославль","broad","exported","9","3","top-003-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%20%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S2","газон под ключ","газон под ключ","Ярославль","broad","exported","1","4","top-004-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%20%D0%BF%D0%BE%D0%B4%20%D0%BA%D0%BB%D1%8E%D1%87","2026-08-20T18:45:05.501+03:00",""
"S2","рулонный газон","рулонный газон","Ярославль","broad","exported","70","5","top-005-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%80%D1%83%D0%BB%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD","2026-08-20T18:45:05.501+03:00",""
"S2","укладка рулонного газона","укладка рулонного газона","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%83%D0%BA%D0%BB%D0%B0%D0%B4%D0%BA%D0%B0%20%D1%80%D1%83%D0%BB%D0%BE%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S2","посевной газон","посевной газон","Ярославль","broad","exported","2","6","top-006-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D1%81%D0%B5%D0%B2%D0%BD%D0%BE%D0%B9%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD","2026-08-20T18:45:05.501+03:00",""
"S2","устройство газона","устройство газона","Ярославль","broad","exported","8","7","top-007-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S2","восстановление газона","восстановление газона","Ярославль","broad","exported","1","8","top-008-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%B2%D0%BE%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S3","посадка деревьев","посадка деревьев","Ярославль","broad","exported","103","9","top-009-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D1%8C%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S3","посадка кустарников","посадка кустарников","Ярославль","broad","exported","59","10","top-010-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%BA%D1%83%D1%81%D1%82%D0%B0%D1%80%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S3","посадка хвойных","посадка хвойных","Ярославль","broad","exported","12","11","top-011-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D1%85%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B%D1%85","2026-08-20T18:45:05.501+03:00",""
"S3","озеленение участка","озеленение участка","Ярославль","broad","exported","16","12","top-012-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BE%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S3","посадка крупномеров","посадка крупномеров","Ярославль","broad","exported","1","13","top-013-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%BA%D1%80%D1%83%D0%BF%D0%BD%D0%BE%D0%BC%D0%B5%D1%80%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S4","уход за садом","уход за садом","Ярославль","broad","exported","32","14","top-014-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%83%D1%85%D0%BE%D0%B4%20%D0%B7%D0%B0%20%D1%81%D0%B0%D0%B4%D0%BE%D0%BC","2026-08-20T18:45:05.501+03:00",""
"S4","садовник на участок","садовник на участок","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S4","обслуживание сада","обслуживание сада","Ярославль","broad","exported","10","15","top-015-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BE%D0%B1%D1%81%D0%BB%D1%83%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%81%D0%B0%D0%B4%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S4","обрезка деревьев","обрезка деревьев","Ярославль","broad","exported","193","16","top-016-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BE%D0%B1%D1%80%D0%B5%D0%B7%D0%BA%D0%B0%20%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D1%8C%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S4","обрезка кустарников","обрезка кустарников","Ярославль","broad","exported","35","17","top-017-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BE%D0%B1%D1%80%D0%B5%D0%B7%D0%BA%D0%B0%20%D0%BA%D1%83%D1%81%D1%82%D0%B0%D1%80%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S4","сезонный уход за садом","сезонный уход за садом","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%81%D0%B5%D0%B7%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%83%D1%85%D0%BE%D0%B4%20%D0%B7%D0%B0%20%D1%81%D0%B0%D0%B4%D0%BE%D0%BC","2026-08-20T18:45:05.501+03:00",""
"S5","планировка участка","планировка участка","Ярославль","broad","exported","189","18","top-018-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S5","планировка территории","планировка территории","Ярославль","broad","exported","205","19","top-019-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B8","2026-08-20T18:45:05.501+03:00",""
"S5","выравнивание участка","выравнивание участка","Ярославль","broad","exported","85","20","top-020-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%B2%D1%8B%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S5","вертикальная планировка участка","вертикальная планировка участка","Ярославль","broad","exported","3","21","top-021-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%B2%D0%B5%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S5","поднять участок грунтом","поднять участок грунтом","Ярославль","broad","exported","3","22","top-022-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BD%D1%8F%D1%82%D1%8C%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%BE%D0%BC","2026-08-20T18:45:05.501+03:00",""
"S5","планировка грунта","планировка грунта","Ярославль","broad","exported","12","23","top-023-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка на участке","подпорная стенка на участке","Ярославль","broad","exported","7","24","top-024-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B5","2026-08-20T18:45:05.501+03:00",""
"S6","строительство подпорной стенки","строительство подпорной стенки","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8","2026-08-20T18:45:05.501+03:00",""
"S6","устройство подпорной стенки","устройство подпорной стенки","Ярославль","broad","exported","2","25","top-025-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из бетона","подпорная стенка из бетона","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%B5%D1%82%D0%BE%D0%BD%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из блоков","подпорная стенка из блоков","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%BB%D0%BE%D0%BA%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из габионов","подпорная стенка из габионов","Ярославль","broad","exported","1","26","top-026-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B3%D0%B0%D0%B1%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S7","освещение участка","освещение участка","Ярославль","broad","exported","33","27","top-027-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S7","ландшафтное освещение","ландшафтное освещение","Ярославль","broad","exported","14","28","top-028-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5","2026-08-20T18:45:05.501+03:00",""
"S7","уличное освещение частного дома","уличное освещение частного дома","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%83%D0%BB%D0%B8%D1%87%D0%BD%D0%BE%D0%B5%20%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%B4%D0%BE%D0%BC%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S7","монтаж освещения участка","монтаж освещения участка","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%B6%20%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S7","подсветка дорожек","подсветка дорожек","Ярославль","broad","exported","9","29","top-029-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D0%B4%D1%81%D0%B2%D0%B5%D1%82%D0%BA%D0%B0%20%D0%B4%D0%BE%D1%80%D0%BE%D0%B6%D0%B5%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S7","подсветка участка","подсветка участка","Ярославль","broad","exported","3","30","top-030-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BF%D0%BE%D0%B4%D1%81%D0%B2%D0%B5%D1%82%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S8","въезд через канаву","въезд через канаву","Ярославль","broad","exported","3","31","top-031-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%20%D1%87%D0%B5%D1%80%D0%B5%D0%B7%20%D0%BA%D0%B0%D0%BD%D0%B0%D0%B2%D1%83","2026-08-20T18:45:05.501+03:00",""
"S8","заезд через канаву","заезд через канаву","Ярославль","broad","exported","38","32","top-032-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%B7%D0%B0%D0%B5%D0%B7%D0%B4%20%D1%87%D0%B5%D1%80%D0%B5%D0%B7%20%D0%BA%D0%B0%D0%BD%D0%B0%D0%B2%D1%83","2026-08-20T18:45:05.501+03:00",""
"S8","заезд на участок","заезд на участок","Ярославль","broad","exported","100","33","top-033-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%B7%D0%B0%D0%B5%D0%B7%D0%B4%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S8","въезд на участок","въезд на участок","Ярославль","broad","exported","73","34","top-034-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S8","труба в канаву для заезда","труба в канаву для заезда","Ярославль","broad","exported","13","35","top-035-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%D1%82%D1%80%D1%83%D0%B1%D0%B0%20%D0%B2%20%D0%BA%D0%B0%D0%BD%D0%B0%D0%B2%D1%83%20%D0%B4%D0%BB%D1%8F%20%D0%B7%D0%B0%D0%B5%D0%B7%D0%B4%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S8","обустройство въезда на участок","обустройство въезда на участок","Ярославль","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%D0%BE%D0%B1%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%D0%B0%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S1","ландшафтное проектирование участка","ландшафтное проектирование участка","Ярославская область","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S1","ландшафтный дизайн участка","ландшафтный дизайн участка","Ярославская область","broad","exported","392","36","top-036-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D1%8B%D0%B9%20%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S1","проект благоустройства участка","проект благоустройства участка","Ярославская область","broad","exported","1","37","top-037-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%20%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S1","дизайн проект участка","дизайн проект участка","Ярославская область","broad","exported","29","38","top-038-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%20%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S2","газон под ключ","газон под ключ","Ярославская область","broad","exported","11","39","top-039-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%20%D0%BF%D0%BE%D0%B4%20%D0%BA%D0%BB%D1%8E%D1%87","2026-08-20T18:45:05.501+03:00",""
"S2","рулонный газон","рулонный газон","Ярославская область","broad","exported","288","40","top-040-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%80%D1%83%D0%BB%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD","2026-08-20T18:45:05.501+03:00",""
"S2","укладка рулонного газона","укладка рулонного газона","Ярославская область","broad","exported","3","41","top-041-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%83%D0%BA%D0%BB%D0%B0%D0%B4%D0%BA%D0%B0%20%D1%80%D1%83%D0%BB%D0%BE%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S2","посевной газон","посевной газон","Ярославская область","broad","exported","22","42","top-042-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D1%81%D0%B5%D0%B2%D0%BD%D0%BE%D0%B9%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD","2026-08-20T18:45:05.501+03:00",""
"S2","устройство газона","устройство газона","Ярославская область","broad","exported","18","43","top-043-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S2","восстановление газона","восстановление газона","Ярославская область","broad","exported","8","44","top-044-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D0%BE%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S3","посадка деревьев","посадка деревьев","Ярославская область","broad","exported","273","45","top-045-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D1%8C%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S3","посадка кустарников","посадка кустарников","Ярославская область","broad","exported","218","46","top-046-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%BA%D1%83%D1%81%D1%82%D0%B0%D1%80%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S3","посадка хвойных","посадка хвойных","Ярославская область","broad","exported","44","47","top-047-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D1%85%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B%D1%85","2026-08-20T18:45:05.501+03:00",""
"S3","озеленение участка","озеленение участка","Ярославская область","broad","exported","41","48","top-048-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S3","посадка крупномеров","посадка крупномеров","Ярославская область","broad","exported","4","49","top-049-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%BA%D1%80%D1%83%D0%BF%D0%BD%D0%BE%D0%BC%D0%B5%D1%80%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S4","уход за садом","уход за садом","Ярославская область","broad","exported","69","50","top-050-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%83%D1%85%D0%BE%D0%B4%20%D0%B7%D0%B0%20%D1%81%D0%B0%D0%B4%D0%BE%D0%BC","2026-08-20T18:45:05.501+03:00",""
"S4","садовник на участок","садовник на участок","Ярославская область","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S4","обслуживание сада","обслуживание сада","Ярославская область","broad","exported","12","51","top-051-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D0%B1%D1%81%D0%BB%D1%83%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%81%D0%B0%D0%B4%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S4","обрезка деревьев","обрезка деревьев","Ярославская область","broad","exported","494","52","top-052-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D0%B1%D1%80%D0%B5%D0%B7%D0%BA%D0%B0%20%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D1%8C%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S4","обрезка кустарников","обрезка кустарников","Ярославская область","broad","exported","58","53","top-053-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D0%B1%D1%80%D0%B5%D0%B7%D0%BA%D0%B0%20%D0%BA%D1%83%D1%81%D1%82%D0%B0%D1%80%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S4","сезонный уход за садом","сезонный уход за садом","Ярославская область","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%81%D0%B5%D0%B7%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%83%D1%85%D0%BE%D0%B4%20%D0%B7%D0%B0%20%D1%81%D0%B0%D0%B4%D0%BE%D0%BC","2026-08-20T18:45:05.501+03:00",""
